WKT,name,description
"GEOMETRYCOLLECTION (POLYGON ((106.8387878 -6.3415369, 106.836403 -6.3433204, 106.8388502 -6.3423746, 106.8387878 -6.3415369)), POLYGON ((106.8388502 -6.3423746, 106.8391496 -6.3463914, 106.8367464 -6.3508272, 106.8339998 -6.3545806, 106.8261034 -6.355263, 106.8212969 -6.3538981, 106.8161285 -6.3572329, 106.8085754 -6.3647395, 106.8061907 -6.3620872, 106.7993242 -6.3641344, 106.7934693 -6.3633746, 106.7921145 -6.3590163, 106.7921145 -6.3518509, 106.7955477 -6.3470738, 106.8017089 -6.3442667, 106.8003542 -6.3361547, 106.8034441 -6.3286477, 106.8061907 -6.3248942, 106.8079073 -6.3143159, 106.8051421 -6.3142385, 106.7928011 -6.3146571, 106.7800797 -6.3156034, 106.7783816 -6.3180695, 106.7780382 -6.3235293, 106.7780382 -6.3279653, 106.776665 -6.3327425, 106.7732317 -6.3392258, 106.774605 -6.3443441, 106.7725451 -6.3494624, 106.7691119 -6.3508272, 106.7718584 -6.3532157, 106.7691119 -6.3556042, 106.7608721 -6.3566278, 106.7598422 -6.3607224, 106.7529757 -6.3596987, 106.7502291 -6.3607224, 106.7450793 -6.3593575, 106.7334063 -6.3596987, 106.7207034 -6.3586751, 106.7189868 -6.361746, 106.7169269 -6.3678877, 106.7148669 -6.3712997, 106.7169269 -6.3753941, 106.7200168 -6.3791473, 106.7210467 -6.3849476, 106.7220767 -6.3904067, 106.7251666 -6.392795, 106.7279132 -6.3962069, 106.7306598 -6.3985951, 106.7313464 -6.4040541, 106.7306598 -6.4112188, 106.7313464 -6.4146305, 106.7337497 -6.4183834, 106.7382129 -6.4211128, 106.7347796 -6.4265714, 106.7368396 -6.4310066, 106.7368396 -6.4354416, 106.7382129 -6.4388532, 106.7334064 -6.444994, 106.7323764 -6.4497701, 106.7327197 -6.4565931, 106.7368396 -6.4613691, 106.7464526 -6.4627336, 106.7570956 -6.4627336, 106.7632754 -6.4640982, 106.7725451 -6.4634159, 106.7849047 -6.4613691, 106.7907412 -6.4596634, 106.7921145 -6.4671684, 106.7976076 -6.4705798, 106.8017275 -6.4726266, 106.8058474 -6.4702387, 106.807564 -6.466145, 106.8103105 -6.4634159, 106.8219835 -6.4596634, 106.8264467 -6.4555696, 106.8274767 -6.4504524, 106.8360597 -6.4504524, 106.8391496 -6.4552285, 106.8405229 -6.4640982, 106.8566591 -6.4647805, 106.8710786 -6.4681918, 106.8793183 -6.4586399, 106.8820649 -6.4569342, 106.8848115 -6.4521582, 106.8861848 -6.4477232, 106.8841248 -6.4426059, 106.8854981 -6.4388532, 106.889618 -6.4344182, 106.8947678 -6.4330535, 106.8988877 -6.4252068, 106.9060975 -6.4194069, 106.9105607 -6.4153129, 106.9139939 -6.4122423, 106.9167405 -6.4050776, 106.9160538 -6.3992775, 106.9122773 -6.3985951, 106.9050675 -6.3975716, 106.8985444 -6.3979128, 106.8982011 -6.3934774, 106.9026642 -6.392795, 106.9030076 -6.3876772, 106.9043809 -6.3798297, 106.9091874 -6.3723233, 106.9146805 -6.3661817, 106.9112473 -6.361746, 106.9064408 -6.3593575, 106.9036942 -6.3624284, 106.9026457 -6.3695163, 106.8950926 -6.3701987, 106.8899613 -6.3678877, 106.8847929 -6.3674691, 106.8827515 -6.3637932, 106.8803483 -6.363452, 106.8796616 -6.3607224, 106.8751799 -6.360645, 106.8721086 -6.3586751, 106.8738066 -6.3531383, 106.8703919 -6.3525333, 106.863507 -6.355868, 106.8604356 -6.3545806, 106.8563157 -6.3511684, 106.8559539 -6.3456316, 106.8542558 -6.3429792, 106.8511474 -6.3367598, 106.8473894 -6.3388845, 106.8425828 -6.3409319, 106.8388502 -6.3423746)))",Kota Adminstrasi Depok,
